,nrcs_id,inu_pc_smn,inu_pc_smx,inu_pc_slt,inu_pc_umn,inu_pc_umx,inu_pc_ult,lka_pc_sse,lka_pc_use,dor_pc_pva,slp_dg_sav,slp_dg_uav,sgr_dk_sav,tmp_dc_uyr,ari_ix_sav,ari_ix_uav,cmi_ix_uyr,snw_pc_uyr,glc_pc_s01,glc_pc_s02,glc_pc_s03,glc_pc_s04,glc_pc_s05,glc_pc_s06,glc_pc_s07,glc_pc_s08,glc_pc_s09,glc_pc_s10,glc_pc_s11,glc_pc_s12,glc_pc_s13,glc_pc_s14,glc_pc_s15,glc_pc_s16,glc_pc_s17,glc_pc_s18,glc_pc_s19,glc_pc_s20,glc_pc_s21,glc_pc_s22,glc_pc_u01,glc_pc_u02,glc_pc_u03,glc_pc_u04,glc_pc_u05,glc_pc_u06,glc_pc_u07,glc_pc_u08,glc_pc_u09,glc_pc_u10,glc_pc_u11,glc_pc_u12,glc_pc_u13,glc_pc_u14,glc_pc_u15,glc_pc_u16,glc_pc_u17,glc_pc_u18,glc_pc_u19,glc_pc_u20,glc_pc_u21,glc_pc_u22,wet_pc_sg1,wet_pc_sg2,wet_pc_ug1,wet_pc_ug2,for_pc_sse,for_pc_use,crp_pc_sse,crp_pc_use,pst_pc_sse,pst_pc_use,ire_pc_sse,ire_pc_use,gla_pc_sse,gla_pc_use,prm_pc_sse,prm_pc_use,pac_pc_sse,pac_pc_use,cly_pc_sav,cly_pc_uav,slt_pc_sav,slt_pc_uav,snd_pc_sav,snd_pc_uav,soc_th_sav,soc_th_uav,swc_pc_syr,swc_pc_uyr,swc_pc_s01,swc_pc_s02,swc_pc_s03,swc_pc_s04,swc_pc_s05,swc_pc_s06,swc_pc_s07,swc_pc_s08,swc_pc_s09,swc_pc_s10,swc_pc_s11,swc_pc_s12,kar_pc_sse,kar_pc_use,ero_kh_sav,ero_kh_uav,ppd_pk_sav,ppd_pk_uav,urb_pc_sse,urb_pc_use,nli_ix_sav,nli_ix_uav,rdd_mk_sav,rdd_mk_uav,hft_ix_s93,hft_ix_u93,hft_ix_s09,hft_ix_u09,gwt_cm_sav,run_mm_syr,lkv_mc_usu,rev_mc_usu,ria_ha_ssu,ria_ha_usu,riv_tc_ssu,riv_tc_usu,pre_mm_uyr,pet_mm_syr,pet_mm_s01,pet_mm_s02,pet_mm_s03,pet_mm_s04,pet_mm_s05,pet_mm_s06,pet_mm_s07,pet_mm_s08,pet_mm_s09,pet_mm_s10,pet_mm_s11,pet_mm_s12,pet_mm_uyr,aet_mm_syr,aet_mm_s01,aet_mm_s02,aet_mm_s03,aet_mm_s04,aet_mm_s05,aet_mm_s06,aet_mm_s07,aet_mm_s08,aet_mm_s09,aet_mm_s10,aet_mm_s11,aet_mm_s12,aet_mm_uyr,pop_ct_ssu,pop_ct_usu,clz_cl_smj,cls_cl_smj,glc_cl_smj,pnv_cl_smj,wet_cl_smj,tbi_cl_smj,tec_cl_smj,fmh_cl_smj,fec_cl_smj,lit_cl_smj,SUB_AREA,UP_AREA,COAST,ORDER_,ENDO
314,14158850:OR:USGS,3,4,8,3,4,8,5,5,97,99,99,246,90,176,176,36,19,0,0,0,69,0,1,0,0,0,0,0,0,13,2,0,12,0,0,0,0,2,2,0,0,0,69,0,1,0,0,0,0,0,0,13,2,0,11,0,0,0,0,2,2,5,4,5,4,69,69,17,17,8,8,6,6,0,0,0,0,7,7,16,16,41,41,43,43,70,70,78,78,100,100,100,99,92,78,59,43,40,52,78,97,1,1,1349,1348,83.29000091552734,82.552001953125,5,5,950,900,677,671,93,93,87,87,351,1191,4146,3354,13812.666015625,13812.6513671875,233763.296875,233762.671875,1612,944,19,29,53,80,116,140,165,146,99,57,24,16,944,647,19,29,53,78,105,106,91,61,39,29,20,16,647,2367.31005859375,2367.30810546875,10,60,4,4,11.0,5,352,7,121,2,28949.1,28949.1,0,2,0
315,14162500:OR:USGS,3,4,8,3,4,8,5,5,97,99,99,246,90,176,176,36,19,0,0,0,69,0,1,0,0,0,0,0,0,13,2,0,12,0,0,0,0,2,2,0,0,0,69,0,1,0,0,0,0,0,0,13,2,0,11,0,0,0,0,2,2,5,4,5,4,69,69,17,17,8,8,6,6,0,0,0,0,7,7,16,16,41,41,43,43,70,70,78,78,100,100,100,99,92,78,59,43,40,52,78,97,1,1,1349,1348,83.29000091552734,82.552001953125,5,5,950,900,677,671,93,93,87,87,351,1191,4146,3354,13812.666015625,13812.6513671875,233763.296875,233762.671875,1612,944,19,29,53,80,116,140,165,146,99,57,24,16,944,647,19,29,53,78,105,106,91,61,39,29,20,16,647,2367.31005859375,2367.30810546875,10,60,4,4,11.0,5,352,7,121,2,28949.1,28949.1,0,2,0
316,11270000:CA:USGS,2,7,18,2,7,18,6,6,1158,112,112,386,108,69,69,-32,18,0,0,0,74,0,0,0,0,0,0,0,12,7,1,0,6,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,12,7,1,0,6,0,0,0,0,0,0,1,0,1,0,74,74,10,10,18,18,12,12,0,0,0,0,39,39,15,15,32,31,53,53,33,33,53,53,75,85,86,83,70,51,34,23,18,20,33,55,0,0,3377,3374,13.071999549865723,13.104000091552734,1,1,336,300,212,212,55,55,58,58,467,348,1502,1492,1013.1630249023438,1013.1619873046875,10118.37890625,10118.3876953125,742,1192,33,44,69,97,138,167,192,171,124,82,43,30,1192,507,25,35,57,76,88,75,56,33,20,14,13,16,507,47.183998107910156,47.183998107910156,12,84,4,4,11.0,5,366,5,125,9,3604.0,3604.2,0,3,0
317,11266500:CA:USGS,2,7,18,2,7,18,6,6,1158,112,112,386,108,69,69,-32,18,0,0,0,74,0,0,0,0,0,0,0,12,7,1,0,6,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,12,7,1,0,6,0,0,0,0,0,0,1,0,1,0,74,74,10,10,18,18,12,12,0,0,0,0,39,39,15,15,32,31,53,53,33,33,53,53,75,85,86,83,70,51,34,23,18,20,33,55,0,0,3377,3374,13.071999549865723,13.104000091552734,1,1,336,300,212,212,55,55,58,58,467,348,1502,1492,1013.1630249023438,1013.1619873046875,10118.37890625,10118.3876953125,742,1192,33,44,69,97,138,167,192,171,124,82,43,30,1192,507,25,35,57,76,88,75,56,33,20,14,13,16,507,47.183998107910156,47.183998107910156,12,84,4,4,11.0,5,366,5,125,9,3604.0,3604.2,0,3,0
318,12449950:WA:USGS,0,0,1,0,0,1,1,1,0,190,190,485,30,82,82,-21,41,0,0,0,79,0,0,0,0,0,0,0,17,2,2,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,17,2,2,0,0,0,0,0,0,0,0,2,2,2,2,79,79,1,1,15,15,1,1,0,0,2,2,29,29,8,8,42,42,51,51,74,74,64,64,82,89,90,86,77,64,51,40,37,39,50,67,0,0,2958,2957,1.3799999952316284,1.3849999904632568,0,0,94,100,34,33,15,15,14,14,722,326,20,0,990.4000244140625,990.4000244140625,7857.06884765625,7857.06298828125,582,763,8,15,34,63,101,126,151,128,80,39,12,7,764,419,6,13,30,52,73,76,71,48,27,14,5,4,419,6.396999835968018,6.396999835968018,6,37,4,6,11.0,5,358,6,120,9,4680.6,4680.8,0,3,0
319,11433500:CA:USGS,2,7,10,2,7,10,11,12,607,102,102,309,115,96,96,-7,19,0,0,0,83,0,0,0,0,0,0,0,5,3,1,0,2,0,0,0,0,0,6,0,0,0,83,0,0,0,0,0,0,0,5,3,1,0,2,0,0,0,0,0,6,2,1,2,1,83,83,3,3,6,6,3,3,0,0,0,0,6,6,16,16,33,32,52,52,40,40,61,61,89,94,95,92,79,58,38,25,20,24,46,74,0,0,1836,1834,189.60899353027344,190.1739959716797,12,12,1421,1400,1445,1448,101,101,103,103,453,507,2033,1982,1922.010009765625,1922.009033203125,19153.2890625,19153.302734375,1086,1183,32,42,67,96,138,167,193,172,125,80,41,29,1183,594,28,39,63,87,103,88,65,39,23,19,18,22,594,1130.5899658203125,1130.5899658203125,11,78,4,4,11.0,5,366,5,125,3,5980.6,5980.6,0,2,0
320,12358500:MT:USGS,4,4,7,4,4,7,31,31,508,143,143,246,37,79,79,-21,39,0,0,0,77,0,0,0,0,0,0,0,13,4,1,0,3,0,0,0,2,0,0,0,0,0,77,0,0,0,0,0,0,0,13,4,1,0,3,0,0,0,2,0,0,10,7,10,7,77,77,5,5,12,12,2,2,0,0,0,0,31,31,14,14,39,38,46,46,43,42,68,68,81,89,90,87,80,71,58,46,43,46,54,67,10,10,1140,1139,5.757999897003174,5.760000228881836,0,0,280,300,72,72,28,28,30,30,537,483,9712,6038,7962.1220703125,7962.11376953125,130403.4453125,130403.0546875,633,824,9,17,36,66,108,135,165,140,83,42,15,8,824,505,7,15,32,56,84,93,90,62,35,19,7,5,505,123.25299835205078,123.25299835205078,7,37,4,6,11.0,5,361,6,120,3,23395.3,23395.3,0,4,0
321,14044000:OR:USGS,0,0,0,0,0,0,0,0,0,100,100,242,67,43,43,-57,17,0,0,0,41,0,0,0,0,0,0,0,55,3,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,55,3,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,10,10,36,36,1,1,0,0,0,0,5,5,18,18,43,43,40,40,36,36,41,41,52,59,61,59,52,43,32,23,20,21,28,40,3,3,1258,1258,0.531000018119812,0.5320000052452087,0,0,29,0,56,56,25,25,23,23,893,111,10,0,3994.14404296875,3994.135009765625,46353.59375,46353.55859375,418,1005,17,26,51,82,123,154,186,162,105,60,24,15,1005,356,8,15,30,46,61,62,54,35,20,12,6,5,356,10.9350004196167,10.9350004196167,8,45,12,4,1.0,5,348,7,121,2,20521.3,20521.3,0,2,0
322,06309200:WY:USGS,0,0,1,0,0,1,1,0,231,40,40,98,64,36,36,-64,15,0,0,0,7,0,0,0,0,0,0,0,54,36,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,55,36,2,0,0,0,0,0,0,0,0,1,1,1,1,7,7,5,5,88,88,1,1,0,0,0,0,1,1,16,16,36,36,48,48,15,15,32,32,35,36,37,37,38,37,32,25,23,25,27,29,9,9,992,992,0.6129999756813049,0.6150000095367432,0,0,121,100,51,51,40,40,41,41,647,44,317,290,4813.84619140625,4813.88818359375,45663.14453125,45662.84375,361,1021,14,23,48,85,128,163,193,167,104,59,24,13,1021,314,4,8,17,30,48,60,59,40,24,14,6,3,314,21.356000900268555,21.356000900268555,8,54,12,12,11.0,8,396,6,142,3,34848.6,34848.6,0,3,0
323,12332000:MT:USGS,0,0,1,0,0,1,3,3,81,114,114,235,30,49,49,-51,36,0,0,0,65,0,0,0,0,0,0,0,22,9,2,0,3,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,22,9,2,0,3,0,0,0,0,0,0,3,3,3,3,65,65,5,5,26,26,5,5,0,0,0,0,3,3,15,15,38,38,47,47,36,36,45,45,51,55,57,56,53,49,41,33,31,33,36,41,27,27,1076,1076,5.820000171661377,5.8460001945495605,0,0,415,400,119,119,45,45,41,41,777,167,235,120,1210.574951171875,1210.5770263671875,7180.55908203125,7180.55615234375,412,858,11,18,38,67,108,137,170,146,88,48,18,10,858,359,5,10,20,36,56,66,66,48,27,15,6,4,359,55.68600082397461,55.68600082397461,7,37,4,6,11.0,5,367,7,121,8,9542.3,9542.3,0,3,0
324,13309220:ID:USGS,0,0,1,0,0,1,0,0,0,207,207,363,10,65,65,-35,40,0,0,0,88,0,0,0,0,1,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,1,0,0,8,0,2,0,0,0,0,0,0,0,0,5,5,5,5,88,88,0,0,3,3,0,0,0,0,0,0,80,80,7,7,43,43,50,50,51,51,59,59,70,79,83,82,75,64,51,39,35,37,43,55,12,12,5795,5793,0.0020000000949949026,0.0020000000949949026,0,0,1,0,3,2,1,1,1,1,790,339,4,0,1786.9129638671875,1786.9129638671875,16292.046875,16292.029296875,540,845,10,18,36,63,103,134,168,145,91,50,18,9,845,453,7,13,29,50,75,84,80,54,31,18,7,4,453,0.010999999940395355,0.010999999940395355,7,37,4,6,11.0,5,367,7,121,7,7424.2,7424.2,0,3,0
325,11292900:CA:USGS,4,16,20,3,11,16,13,10,1444,63,77,176,128,54,48,-52,12,0,0,0,60,0,0,0,0,0,0,0,16,10,1,0,10,0,0,0,0,0,1,0,0,0,51,0,0,0,0,0,0,1,19,13,1,0,14,0,0,0,0,0,1,6,5,6,5,60,51,25,25,24,22,26,26,0,0,0,0,7,21,17,17,33,32,50,50,26,24,43,39,63,71,74,70,57,40,26,16,13,15,27,46,9,4,1711,3075,101.11499786376953,55.051998138427734,5,3,1287,800,761,454,114,82,113,80,299,299,14999,14650,2647.80908203125,11300.3916015625,44352.109375,136306.21875,540,1306,35,48,78,111,156,184,208,184,135,90,46,32,1300,449,21,33,55,73,80,64,45,26,15,12,11,14,396,757.4019775390625,2516.06689453125,12,78,4,9,11.0,8,385,5,125,1,7586.0,45919.9,0,2,0
326,12374250:MT:USGS,4,4,7,4,4,7,31,31,508,143,143,246,37,79,79,-21,39,0,0,0,77,0,0,0,0,0,0,0,13,4,1,0,3,0,0,0,2,0,0,0,0,0,77,0,0,0,0,0,0,0,13,4,1,0,3,0,0,0,2,0,0,10,7,10,7,77,77,5,5,12,12,2,2,0,0,0,0,31,31,14,14,39,38,46,46,43,42,68,68,81,89,90,87,80,71,58,46,43,46,54,67,10,10,1140,1139,5.757999897003174,5.760000228881836,0,0,280,300,72,72,28,28,30,30,537,483,9712,6038,7962.1220703125,7962.11376953125,130403.4453125,130403.0546875,633,824,9,17,36,66,108,135,165,140,83,42,15,8,824,505,7,15,32,56,84,93,90,62,35,19,7,5,505,123.25299835205078,123.25299835205078,7,37,4,6,11.0,5,361,6,120,3,23395.3,23395.3,0,4,0
327,09183500:UT:USGS,1,1,1,0,0,1,0,2,375,84,110,201,46,26,51,-50,30,0,0,0,14,0,0,0,0,0,0,4,79,2,1,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,1,21,7,1,0,2,0,0,0,0,0,0,1,0,2,2,14,68,2,4,70,45,0,3,0,0,0,3,17,14,17,14,35,35,48,51,17,39,26,45,33,36,36,34,28,21,17,16,16,19,23,27,18,13,2342,2609,1.7289999723434448,6.381999969482422,0,0,128,300,86,104,38,40,39,46,1014,41,3343,3028,1835.218017578125,13840.544921875,47879.79296875,190630.0625,459,1222,24,36,68,104,152,189,206,177,125,79,38,24,1005,261,7,12,23,33,40,37,32,27,20,15,8,6,380,10.144000053405762,429.6730041503906,9,65,12,12,3.0,13,429,4,130,3,5875.5,67936.5,0,2,0
328,10170000:UT:USGS,17,23,25,21,26,28,157,189,1164,85,90,189,76,48,50,-50,22,0,0,0,45,0,0,0,0,0,0,1,24,10,1,0,3,0,0,0,13,0,3,0,0,0,49,0,0,0,0,0,0,1,15,10,2,0,4,0,0,0,16,0,4,17,2,20,2,45,49,9,10,26,23,6,7,0,0,0,0,7,9,19,20,38,39,42,40,23,25,44,45,53,59,62,62,56,45,33,26,24,27,34,42,18,20,1852,1963,131.3179931640625,157.9340057373047,9,11,1701,2000,1391,1657,104,117,119,131,379,164,2502,2401,2654.39599609375,2302.2451171875,19369.056640625,18132.982421875,504,1066,19,28,54,86,130,165,191,165,112,67,31,18,1060,406,9,16,32,51,69,69,59,40,26,18,10,7,417,1959.52001953125,1949.239990234375,9,59,4,10,1.0,13,430,4,127,11,14977.0,14977.0,0,2,1
329,14013000:WA:USGS,0,0,0,0,0,0,0,0,0,79,79,148,95,51,51,-49,10,0,0,0,41,0,0,0,0,0,0,1,22,31,2,0,4,0,0,0,0,0,1,0,0,0,41,0,0,0,0,0,0,1,22,31,2,0,4,0,0,0,0,0,1,0,0,0,0,41,41,59,59,9,9,9,9,0,0,0,0,0,0,21,21,45,45,33,33,24,24,47,47,63,71,73,69,60,47,34,24,20,23,33,48,0,0,3330,3329,15.557999610900879,15.576000213623047,1,1,536,500,192,191,96,96,77,76,871,100,2,0,611.1300048828125,611.1300048828125,3065.43701171875,3065.44189453125,512,1034,15,25,54,88,132,162,193,165,106,57,22,13,1034,412,9,17,38,59,75,72,59,37,21,13,7,6,412,70.88500213623047,70.88500213623047,9,65,4,10,2.0,8,398,7,121,1,4549.3,4549.3,0,2,0
330,11250100:CA:USGS,1,6,10,1,6,10,11,11,884,117,117,408,87,68,68,-33,26,0,0,0,75,0,0,0,0,0,0,1,13,7,1,0,3,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,1,13,7,1,0,3,0,0,0,0,0,0,11,9,11,9,75,75,10,10,13,13,9,9,0,0,1,1,40,40,14,14,30,30,57,56,35,35,54,54,71,83,87,84,72,55,39,27,23,24,34,52,0,0,5323,5315,27.5939998626709,27.73200035095215,1,1,439,400,241,242,38,38,39,39,478,310,1383,1296,1270.5389404296875,1270.5340576171875,11751.8837890625,11751.900390625,650,1084,32,40,61,87,124,152,175,156,113,75,40,29,1085,471,22,31,49,66,79,71,56,35,21,15,12,14,471,145.33799743652344,145.33900451660156,12,86,4,4,11.0,5,366,5,125,9,5265.3,5265.3,0,3,0
331,08477110:NM:USGS,1,1,3,1,1,3,0,0,0,25,25,67,149,19,18,-82,0,0,0,0,16,0,0,0,0,0,0,17,36,13,18,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,17,36,13,18,0,0,0,0,0,0,0,0,4,4,4,4,16,16,1,1,60,60,1,1,0,0,0,0,4,4,19,18,32,31,49,49,12,12,17,17,23,22,20,16,11,8,11,17,20,20,20,21,9,9,1433,1434,4.199999809265137,4.188000202178955,0,0,169,200,113,112,49,48,51,51,476,15,0,0,669.4149780273438,669.416015625,3134.701904296875,3134.702880859375,282,1570,54,68,108,147,194,219,211,187,150,112,68,51,1571,238,12,14,21,22,20,17,26,33,30,22,13,10,238,57.77899932861328,57.77899932861328,12,79,12,12,9.0,13,428,4,161,1,13792.5,13792.6,0,3,1
332,12377150:MT:USGS,4,4,7,4,4,7,31,31,508,143,143,246,37,79,79,-21,39,0,0,0,77,0,0,0,0,0,0,0,13,4,1,0,3,0,0,0,2,0,0,0,0,0,77,0,0,0,0,0,0,0,13,4,1,0,3,0,0,0,2,0,0,10,7,10,7,77,77,5,5,12,12,2,2,0,0,0,0,31,31,14,14,39,38,46,46,43,42,68,68,81,89,90,87,80,71,58,46,43,46,54,67,10,10,1140,1139,5.757999897003174,5.760000228881836,0,0,280,300,72,72,28,28,30,30,537,483,9712,6038,7962.1220703125,7962.11376953125,130403.4453125,130403.0546875,633,824,9,17,36,66,108,135,165,140,83,42,15,8,824,505,7,15,32,56,84,93,90,62,35,19,7,5,505,123.25299835205078,123.25299835205078,7,37,4,6,11.0,5,361,6,120,3,23395.3,23395.3,0,4,0
333,06090800:MT:USGS,1,1,2,1,1,2,6,6,276,88,88,186,36,52,52,-48,31,0,0,0,52,0,0,0,0,0,0,0,22,20,0,0,5,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,22,20,0,0,5,0,0,0,0,0,0,3,2,3,2,52,52,12,12,39,39,6,6,0,0,0,0,9,9,16,16,37,37,47,47,34,34,46,46,52,55,56,56,54,51,43,35,33,35,38,43,34,34,1087,1089,4.401000022888184,4.367000102996826,0,0,240,200,84,84,39,39,39,38,561,143,5409,2156,12173.5126953125,12171.5732421875,157418.171875,157414.921875,436,871,11,19,38,69,110,140,170,147,89,49,19,10,870,373,5,9,20,36,57,69,70,50,29,16,6,4,373,273.95599365234375,273.9530029296875,8,37,4,10,11.0,8,394,6,142,3,63258.5,63258.5,0,1,0
334,06132000:MT:USGS,5,5,6,1,1,3,52,9,2931,26,58,43,50,31,45,-55,22,0,0,0,3,0,0,0,0,0,0,0,32,23,34,0,0,0,0,0,6,0,0,0,0,0,30,0,0,0,0,0,0,1,31,27,8,0,3,0,0,0,1,0,0,6,1,5,4,3,30,12,21,72,48,0,3,0,0,0,0,20,8,16,17,33,36,51,47,13,26,28,40,31,32,32,31,31,31,28,24,23,24,24,25,0,20,667,873,0.1340000033378601,2.25,0,0,20,200,39,64,30,35,30,34,435,34,31631,28091,2991.449951171875,24848.16796875,61799.50390625,346679.8125,399,1010,8,18,44,87,135,168,196,168,100,55,20,9,924,278,2,5,14,26,42,53,54,39,23,13,5,2,345,1.7740000486373901,329.4200134277344,8,54,14,12,2.0,8,396,6,142,3,15520.6,147603.5,0,1,0
335,06115200:MT:USGS,1,1,3,1,1,3,2,5,473,47,67,105,44,43,48,-52,25,0,0,0,21,0,0,0,0,0,0,1,22,32,22,0,2,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,1,26,27,4,0,4,0,0,0,0,0,0,3,2,6,5,21,37,27,23,49,40,1,4,0,0,0,0,8,7,18,17,33,36,48,46,22,29,38,42,42,44,44,43,44,44,38,32,30,31,32,35,22,27,1005,943,0.6710000038146973,2.9790000915527344,0,0,87,200,45,73,30,35,28,35,565,46,7777,4319,4630.5322265625,19965.416015625,97054.75,275660.5625,414,961,11,20,43,81,126,157,185,159,95,53,21,11,896,357,4,8,19,34,54,67,67,49,28,16,6,3,357,14.098999977111816,318.17999267578125,8,54,13,10,11.0,8,396,6,142,3,20857.4,107619.3,0,1,0
336,06109500:MT:USGS,1,1,3,1,1,3,2,5,473,47,67,105,44,43,48,-52,25,0,0,0,21,0,0,0,0,0,0,1,22,32,22,0,2,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,1,26,27,4,0,4,0,0,0,0,0,0,3,2,6,5,21,37,27,23,49,40,1,4,0,0,0,0,8,7,18,17,33,36,48,46,22,29,38,42,42,44,44,43,44,44,38,32,30,31,32,35,22,27,1005,943,0.6710000038146973,2.9790000915527344,0,0,87,200,45,73,30,35,28,35,565,46,7777,4319,4630.5322265625,19965.416015625,97054.75,275660.5625,414,961,11,20,43,81,126,157,185,159,95,53,21,11,896,357,4,8,19,34,54,67,67,49,28,16,6,3,357,14.098999977111816,318.17999267578125,8,54,13,10,11.0,8,396,6,142,3,20857.4,107619.3,0,1,0
337,13200000:ID:USGS,1,1,2,1,1,2,6,6,1144,118,118,200,56,48,48,-52,27,0,0,0,45,0,0,0,0,0,0,0,33,10,0,0,10,0,0,0,0,0,1,0,0,0,45,0,0,0,0,0,0,0,33,10,0,0,10,0,0,0,0,0,1,2,1,2,1,45,45,9,9,26,26,11,11,0,0,0,0,7,7,16,16,40,40,44,44,32,32,46,46,58,68,72,69,60,48,35,25,21,22,30,43,2,2,2492,2490,56.18199920654297,56.229000091552734,5,5,903,900,533,533,65,65,72,72,692,156,1496,1492,1816.7249755859375,1816.72802734375,13138.9462890625,13138.9658203125,466,1017,14,23,49,82,127,158,193,166,107,61,24,13,1017,395,7,15,33,53,71,71,61,38,22,13,6,5,395,577.7860107421875,577.7860107421875,8,37,4,10,10.0,5,367,7,121,9,10328.6,10328.6,0,2,0
338,12306500:ID:USGS,3,3,5,2,2,3,21,12,449,149,173,331,23,95,101,-1,43,0,0,0,79,0,6,0,0,0,0,0,10,1,1,0,1,0,0,0,2,0,0,0,0,0,75,0,3,0,0,1,0,1,10,1,6,0,1,0,0,0,3,0,0,5,3,3,1,85,78,1,1,1,2,0,0,0,0,0,4,4,10,10,13,41,40,50,46,74,69,73,77,93,97,98,94,85,74,59,47,43,48,62,80,11,35,785,1809,2.4110000133514404,2.506999969482422,0,0,133,200,44,34,27,23,27,22,564,423,8655,7434,8528.94921875,14456.544921875,202466.96875,272359.71875,722,811,8,16,35,67,109,134,164,138,82,39,13,7,742,524,7,15,34,62,90,96,92,62,35,18,7,5,510,45.020999908447266,93.35700225830078,7,34,4,6,11.0,5,361,6,120,3,19508.2,38389.2,0,3,0
339,09131400:CO:USGS,0,0,2,0,0,2,3,3,403,110,110,306,31,57,57,-44,34,0,0,0,77,0,0,0,0,0,0,0,11,8,1,0,3,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,11,8,1,0,3,0,0,0,0,0,0,5,4,5,4,77,77,5,5,40,40,5,5,0,0,3,4,15,15,13,13,35,35,52,52,44,44,50,50,59,63,65,64,58,47,39,36,36,38,43,50,4,4,2566,2569,4.6020002365112305,4.5980000495910645,0,0,166,200,97,97,34,34,40,40,513,144,1332,1172,4112.7919921875,4112.7900390625,43114.08984375,43114.01953125,493,956,16,24,47,76,118,152,167,144,102,64,30,17,956,402,8,13,27,44,61,64,59,48,34,23,11,7,402,95.45899963378906,95.45899963378906,7,37,4,4,11.0,5,353,4,130,3,20774.7,20774.7,0,3,0
340,09330500:UT:USGS,1,2,2,1,1,2,7,4,697,82,84,218,53,22,38,-62,25,0,0,0,18,0,0,0,0,0,0,11,48,3,19,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,3,41,7,4,0,1,0,0,0,0,0,0,1,0,3,2,18,43,1,4,47,56,1,2,0,0,0,1,15,11,16,16,33,35,50,49,17,28,21,35,27,29,29,28,23,18,15,15,15,17,19,22,6,8,1657,1923,0.19699999690055847,3.049999952316284,0,0,23,200,48,75,24,36,25,40,1044,17,20205,10206,4237.2978515625,38461.58203125,127942.1484375,600455.5625,361,1191,25,36,67,102,148,182,198,170,122,77,38,24,1032,209,6,9,17,25,31,29,27,24,18,12,7,5,306,4.656000137329102,628.7219848632812,9,65,12,12,2.0,13,429,4,130,3,23992.7,207533.3,0,1,0
341,09041400:CO:USGS,0,0,2,0,0,2,8,8,1047,120,120,291,11,67,67,-33,44,0,0,0,85,0,0,0,0,0,0,0,4,9,1,0,1,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,4,9,1,0,1,0,0,0,0,0,0,6,5,6,5,85,85,4,4,27,27,3,3,0,0,5,5,22,22,11,11,35,35,54,54,55,55,58,58,66,71,74,74,69,59,49,44,42,43,48,55,30,30,2272,2275,5.13700008392334,5.1529998779296875,0,0,422,400,94,94,45,45,53,53,467,132,1347,1251,1432.9139404296875,1432.9119873046875,11674.984375,11674.986328125,533,841,13,19,37,65,104,136,154,133,91,54,23,13,841,436,8,12,26,45,67,75,71,55,36,22,10,7,436,43.68199920654297,43.68199920654297,7,37,4,6,11.0,5,353,4,130,9,8833.4,8833.4,0,2,0
342,06120500:MT:USGS,0,0,1,0,0,1,2,2,584,35,35,83,65,40,40,-60,15,0,0,0,13,0,0,0,0,0,0,0,48,29,10,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,48,29,10,0,1,0,0,0,0,0,0,1,0,1,0,13,13,14,14,68,68,1,1,0,0,0,0,1,1,17,17,35,35,49,49,20,20,35,35,39,40,40,39,40,40,35,29,28,29,30,32,6,6,694,694,0.38600000739097595,0.3869999945163727,0,0,43,0,42,42,36,36,33,33,547,34,265,212,1891.2559814453125,1891.2540283203125,9221.5068359375,9221.5185546875,387,992,13,22,46,84,129,160,188,162,98,56,22,12,992,336,4,8,18,32,51,63,62,46,27,16,6,3,336,9.465999603271484,9.465999603271484,8,54,12,10,11.0,8,396,6,142,3,24463.9,24464.3,0,2,0
